track_name,artist_name,album_name,track_id,preview_url,popularity,release_date,song_url,genres,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
All Izz Well,Isabella Castillo,3 Idiotas (Original Soundtrack),6sBnz3dVPJAnaEQu9PAhyb,https://p.scdn.co/mp3-preview/f9119882e08d007d9225cf49be74b0bac307d971?cid=20390ab532e3448ea3f81b92357edf65,33,2017-03-07,https://open.spotify.com/track/6sBnz3dVPJAnaEQu9PAhyb,['latin viral pop'],0.076,0.478,152143,0.899,0,7,0.155,-4.841,1,0.0686,125.85,4,0.509
All Is Well,Hans Williams,All Is Well,1wDSBJSCKxB8qZR6jnfqgt,https://p.scdn.co/mp3-preview/f8e1811700eb87a5170b13d7315d1dc68ab6f945?cid=20390ab532e3448ea3f81b92357edf65,67,2022-02-02,https://open.spotify.com/track/1wDSBJSCKxB8qZR6jnfqgt,[],0.832,0.676,150968,0.33,0,2,0.133,-6.92,1,0.0257,77.523,4,0.185
Aanchal Men Saja Lena,Mohammed Rafi,Phir Wohi Dil Laya Hoon (Original Motion Picture Soundtrack),4OWEl4wciYvQPWo2HScBuI,https://p.scdn.co/mp3-preview/a4b5457cfca9d9d716b535bbb6b77d52ab6a17b3?cid=20390ab532e3448ea3f81b92357edf65,9,1963-12-01,https://open.spotify.com/track/4OWEl4wciYvQPWo2HScBuI,"['classic bollywood', 'filmi']",0.969,0.449,179107,0.358,2.72e-05,0,0.0945,-10.552,1,0.0513,69.345,4,0.723
"Aanewala Pal Janewala Hai (From ""Golmaal"")",Kishore Kumar,Krazy Kishore,3BmN5GKxrrvmg4hiSFs8zU,https://p.scdn.co/mp3-preview/b72d6634934a36290aabadd7b3139fa89639bfec?cid=20390ab532e3448ea3f81b92357edf65,42,2018-04-24,https://open.spotify.com/track/3BmN5GKxrrvmg4hiSFs8zU,"['classic bollywood', 'filmi']",0.755,0.473,279386,0.575,0.0031,5,0.179,-7.958,1,0.0295,107.176,4,0.593
"Aankh Marey (From ""Simmba"")",Neha Kakkar,"Aankh Marey (From ""Simmba"")",63MvWd6T6yoS7h4AJ4Hjrm,https://p.scdn.co/mp3-preview/8b1093171d907e38ee7115720328fc74d2e14fa3?cid=20390ab532e3448ea3f81b92357edf65,63,2018-12-06,https://open.spotify.com/track/63MvWd6T6yoS7h4AJ4Hjrm,"['desi pop', 'filmi', 'modern bollywood']",0.289,0.796,212741,0.978,0.00254,5,0.346,-1.266,0,0.0955,129.999,4,0.8
"Aankh Marey (From ""Simmba"")",Neha Kakkar,"Aankh Marey (From ""Simmba"")",63MvWd6T6yoS7h4AJ4Hjrm,https://p.scdn.co/mp3-preview/8b1093171d907e38ee7115720328fc74d2e14fa3?cid=20390ab532e3448ea3f81b92357edf65,63,2018-12-06,https://open.spotify.com/track/63MvWd6T6yoS7h4AJ4Hjrm,"['desi pop', 'filmi', 'modern bollywood']",0.289,0.796,212741,0.978,0.00254,5,0.346,-1.266,0,0.0955,129.999,4,0.8
Aankhein Khuli,Jatin-Lalit,Mohabbatein,16XEVyPh5NT31CAAqPbxQF,https://p.scdn.co/mp3-preview/c8bd590dc6a8d0bb1f147d89bef7711b89657a72?cid=20390ab532e3448ea3f81b92357edf65,66,2000-08-27,https://open.spotify.com/track/16XEVyPh5NT31CAAqPbxQF,"['afghan pop', 'chutney', 'classic bollywood', 'filmi']",0.349,0.792,422713,0.635,5.92e-06,7,0.324,-13.94,0,0.0863,122.004,4,0.648
Aankhon Mein Teri (Remix),KK,Everybody On Dance Floor Round Vol-5,27SAeCms6XAVJMcki0GpPV,https://p.scdn.co/mp3-preview/bd35e82b4b5cc7d108369e378eeb1793494ee170?cid=20390ab532e3448ea3f81b92357edf65,26,2007-12-10,https://open.spotify.com/track/27SAeCms6XAVJMcki0GpPV,"['desi pop', 'filmi', 'modern bollywood']",0.00841,0.631,232333,0.812,0.00723,8,0.105,-7.575,1,0.0372,119.993,4,0.873
In Ankhon Ki Masti,Asha Bhosle,Umrao Jaan (Original Motion Picture Soundtrack),2swSa0NQv8Miu2fXj8pLh0,https://p.scdn.co/mp3-preview/0f5308e8f5f65ef50c1f7c6fc79fe25183d02ee1?cid=20390ab532e3448ea3f81b92357edf65,42,1981-12-01,https://open.spotify.com/track/2swSa0NQv8Miu2fXj8pLh0,"['chutney', 'classic bollywood', 'filmi']",0.798,0.516,343453,0.46,2.68e-05,5,0.112,-11.782,1,0.0368,107.643,4,0.5
Aankhon Mein Neendein,Shankar-Ehsaan-Loy,We Are Family (Original Motion Picture Soundtrack),2at3nYxxCqcAQCKiLztYmQ,https://p.scdn.co/mp3-preview/469247887faf4be1eed95afe622aaabcc181a600?cid=20390ab532e3448ea3f81b92357edf65,34,2010-08-05,https://open.spotify.com/track/2at3nYxxCqcAQCKiLztYmQ,"['filmi', 'modern bollywood']",0.438,0.485,302467,0.696,1.78e-05,7,0.117,-7.546,1,0.0598,93.704,4,0.605
Aankhon Ne Tumhari,Alka Yagnik,Ishq Vishk (Original Motion Picture Soundtrack),7rHCjJkEpYVIxPc56PoL7H,https://p.scdn.co/mp3-preview/2d5e461accbc6fb60a1e3f2ef45281b19e794e54?cid=20390ab532e3448ea3f81b92357edf65,41,2003-05-09,https://open.spotify.com/track/7rHCjJkEpYVIxPc56PoL7H,"['filmi', 'hare krishna', 'modern bollywood']",0.208,0.551,336000,0.636,2.33e-05,4,0.169,-6.836,0,0.0391,77.917,4,0.53
Aankhon Se Batana,Dikshant,Aankhon Se Batana,1ZiReD9pPTttQWwSoYqdyH,https://p.scdn.co/mp3-preview/d468eaeb7de9a0adbfdcf94bb26da7e5b22e0e92?cid=20390ab532e3448ea3f81b92357edf65,75,2022-04-12,https://open.spotify.com/track/1ZiReD9pPTttQWwSoYqdyH,['indian singer-songwriter'],0.791,0.544,221271,0.307,0,10,0.11,-11.361,1,0.0334,177.808,4,0.335
Aao Bachho Tumhe Dikhaye,Tara Devi,Aao Bachho Tumhe Dikhaye,2x74VHAXO8tBXZ7Md1PPRL,https://p.scdn.co/mp3-preview/a4ce09cfafa735d9d961b8d1c66a969ac53c1d1b?cid=20390ab532e3448ea3f81b92357edf65,0,2020-09-25,https://open.spotify.com/track/2x74VHAXO8tBXZ7Md1PPRL,[],0.458,0.918,206316,0.802,0,4,0.0465,-4.045,1,0.0497,113.966,4,0.933
Aao Kabhi Haveli Pe,Badshah,Stree,0sUAJpnEbHak1FDXATrt2p,https://p.scdn.co/mp3-preview/a2f8d1b386e9e15aa99063e64b068d5ab41569af?cid=20390ab532e3448ea3f81b92357edf65,56,2018-08-22,https://open.spotify.com/track/0sUAJpnEbHak1FDXATrt2p,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'modern bollywood']",0.211,0.971,172941,0.785,5.06e-05,5,0.0492,-5.117,0,0.058,114.014,4,0.913
Aao Milo Chalo,Pritam,Jab We Met,6ocOeSjnWPcSTaSsi0zIdY,https://p.scdn.co/mp3-preview/0f22d8de99c97f36d9be5d86fd2ffcfbd97aca31?cid=20390ab532e3448ea3f81b92357edf65,72,2007-09-21,https://open.spotify.com/track/6ocOeSjnWPcSTaSsi0zIdY,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.412,0.504,325934,0.787,0,7,0.323,-5.948,0,0.0605,114.772,4,0.49
Aao Naa,Sadhana Sargam,Kyun! Ho Gaya Na (Original Motion Picture Soundtrack),6AKWp18rxG3DZTxp6A2E2T,https://p.scdn.co/mp3-preview/e0911879d6dd2204f9abfd03b2e1daab13b16c5a?cid=20390ab532e3448ea3f81b92357edf65,64,2004-08-18,https://open.spotify.com/track/6AKWp18rxG3DZTxp6A2E2T,"['classic bollywood', 'filmi', 'hare krishna']",0.45,0.607,388000,0.455,2.21e-05,4,0.0788,-8.838,1,0.0288,94.037,4,0.419
Aao Naa,Sadhana Sargam,Kyun! Ho Gaya Na (Original Motion Picture Soundtrack),6AKWp18rxG3DZTxp6A2E2T,https://p.scdn.co/mp3-preview/e0911879d6dd2204f9abfd03b2e1daab13b16c5a?cid=20390ab532e3448ea3f81b92357edf65,64,2004-08-18,https://open.spotify.com/track/6AKWp18rxG3DZTxp6A2E2T,"['classic bollywood', 'filmi', 'hare krishna']",0.45,0.607,388000,0.455,2.21e-05,4,0.0788,-8.838,1,0.0288,94.037,4,0.419
Aalo Raja Kumari,Humane Sagar,Aalo Raja Kumari,1dLwZOLcFTG2QSu2Jo2LcG,https://p.scdn.co/mp3-preview/61dc31fa046b60124e39521e6963e3c2a53ec28d?cid=20390ab532e3448ea3f81b92357edf65,4,2023-05-24,https://open.spotify.com/track/1dLwZOLcFTG2QSu2Jo2LcG,['odia pop'],0.0399,0.278,258590,0.728,0,4,0.096,-6.82,0,0.158,86.366,3,0.462
Aaoge Jab Tum,Rashid Khan,Jab We Met,3fWMFwaJil8fD14JCgwbcL,https://p.scdn.co/mp3-preview/e80968f533e438c6c8247dc46709199a5b3e6793?cid=20390ab532e3448ea3f81b92357edf65,67,2007-09-21,https://open.spotify.com/track/3fWMFwaJil8fD14JCgwbcL,"['hindustani classical', 'hindustani vocal', 'indian classical', 'khayal']",0.185,0.645,355066,0.459,0,6,0.132,-9.484,1,0.0296,119.987,4,0.379
Aap Ke Aa Jane Se,Mohammed Aziz,Khudgarz (Original Motion Picture Soundtrack),2QZs7FuTmfBCARyZ2w6UAD,https://p.scdn.co/mp3-preview/12b26d28184b3c2b73ce77ab1815cbe6d5d7aec7?cid=20390ab532e3448ea3f81b92357edf65,51,1987-08-19,https://open.spotify.com/track/2QZs7FuTmfBCARyZ2w6UAD,"['classic bollywood', 'filmi']",0.17,0.648,432293,0.569,8.95e-05,1,0.159,-9.185,0,0.15,123.614,4,0.678
Aap Ka Aana Dil Dhadkana,Kumar Sanu,Kurukshetra (Original Motion Picture Soundtrack),6CeRyYbMTP3BmTwZWCkwfz,https://p.scdn.co/mp3-preview/0532ef8af3813c5f47e08aa2df8f9b9e9ef49e5a?cid=20390ab532e3448ea3f81b92357edf65,36,2000-12-31,https://open.spotify.com/track/6CeRyYbMTP3BmTwZWCkwfz,"['filmi', 'modern bollywood']",0.14,0.644,366573,0.771,2.06e-05,9,0.38,-12.198,0,0.0612,96.933,4,0.668
"Aap Ki Ankhon Mein Kuch (From ""Ghar"")",Kishore Kumar,Krazy Kishore,0DIGEuLzTRIF9jtmKQlPW4,https://p.scdn.co/mp3-preview/dfbfd76918ec9a3d7b2b63baa98b558d86e97591?cid=20390ab532e3448ea3f81b92357edf65,44,2018-04-24,https://open.spotify.com/track/0DIGEuLzTRIF9jtmKQlPW4,"['classic bollywood', 'filmi']",0.22,0.53,249173,0.564,0.00316,3,0.258,-7.137,1,0.0323,100.186,4,0.349
"Aap Ki Ankhon Mein Kuch (From ""Ghar"")",Kishore Kumar,Krazy Kishore,0DIGEuLzTRIF9jtmKQlPW4,https://p.scdn.co/mp3-preview/dfbfd76918ec9a3d7b2b63baa98b558d86e97591?cid=20390ab532e3448ea3f81b92357edf65,44,2018-04-24,https://open.spotify.com/track/0DIGEuLzTRIF9jtmKQlPW4,"['classic bollywood', 'filmi']",0.22,0.53,249173,0.564,0.00316,3,0.258,-7.137,1,0.0323,100.186,4,0.349
Aap Ki Kashish,Himesh Reshammiya,Aashiq Banaya Aapne,35Rrbt58ADLxyo1lu7xhZu,https://p.scdn.co/mp3-preview/0177174fb01186a9c5b3752d98a09311cdaec3a9?cid=20390ab532e3448ea3f81b92357edf65,61,2005-07-29,https://open.spotify.com/track/35Rrbt58ADLxyo1lu7xhZu,"['desi pop', 'filmi', 'modern bollywood']",0.117,0.69,333653,0.78,0,8,0.0696,-7.412,0,0.0489,110.963,4,0.718
Aap Ki Khatir,Himesh Reshammiya,Aap Ki Khatir (Original Motion Picture Soundtrack),35BIhZtcbYdYtVJz7tVbrG,https://p.scdn.co/mp3-preview/f067e86f3fb99758bdc6980de3d1f1cf5d93ccf7?cid=20390ab532e3448ea3f81b92357edf65,52,2006-07-31,https://open.spotify.com/track/35BIhZtcbYdYtVJz7tVbrG,"['desi pop', 'filmi', 'modern bollywood']",0.00309,0.755,296840,0.67,0,8,0.0674,-11.099,0,0.0426,119.997,4,0.856
Aap Ki Nazron Ne Samjha,Sanam,Rewind With Sanam,6BHcSsU2oBdIwh99FejTzy,https://p.scdn.co/mp3-preview/e5c796f1c6ba2d8ec15785ece9d53f4e2647d42c?cid=20390ab532e3448ea3f81b92357edf65,47,2020-03-24,https://open.spotify.com/track/6BHcSsU2oBdIwh99FejTzy,[],0.816,0.361,186738,0.361,0,1,0.138,-5.497,0,0.0298,93.467,1,0.486
TETANUS,NDOVU KUU,TETANUS,29VDlBehnn4h15BvfXdEsa,https://p.scdn.co/mp3-preview/b89daafe7bf28504a0a367f3f4198aff90928426?cid=20390ab532e3448ea3f81b92357edf65,33,2021-10-25,https://open.spotify.com/track/29VDlBehnn4h15BvfXdEsa,['kenyan hip hop'],0.0882,0.846,166583,0.726,0,2,0.0816,-2.988,1,0.158,134.009,4,0.546
Aap Yun Hi Agar Humse Milte Rahe,Asha Bhosle,Ek Musafir Ek Hasina (Original Motion Picture Soundtrack),12VLNExCsa0PGjQ9Ih1ral,https://p.scdn.co/mp3-preview/3375605dc066f9a9f834e23a919c73422754d1d8?cid=20390ab532e3448ea3f81b92357edf65,16,1962-12-30,https://open.spotify.com/track/12VLNExCsa0PGjQ9Ih1ral,"['chutney', 'classic bollywood', 'filmi']",0.981,0.483,264147,0.369,0.233,7,0.52,-12.861,0,0.0693,100.565,4,0.643
Aapka Kya Hoga (Dhanno),Mika Singh,Housefull,5ogIZnw2wGLe4i69uqmESi,https://p.scdn.co/mp3-preview/6967384a896110976ee60bab885f78d8a222b307?cid=20390ab532e3448ea3f81b92357edf65,56,2010-03-17,https://open.spotify.com/track/5ogIZnw2wGLe4i69uqmESi,"['desi pop', 'filmi', 'modern bollywood']",0.0638,0.801,307363,0.922,0.000627,1,0.349,-6.562,1,0.114,110.042,4,0.788
Aapke Pyaar Mein Hum,Alka Yagnik,Raaz (Original Motion Picture Soundtrack),7rlUYt3JTteF5OqEnx1UYf,https://p.scdn.co/mp3-preview/3f4342f48220be29ab60f167305fa93d972cd560?cid=20390ab532e3448ea3f81b92357edf65,63,2002-02-01,https://open.spotify.com/track/7rlUYt3JTteF5OqEnx1UYf,"['filmi', 'hare krishna', 'modern bollywood']",0.606,0.425,328000,0.708,6.71e-06,7,0.134,-9.813,0,0.0765,77.7,4,0.773
Aarti (Tumre Bhavan Mein),Rekha Bhardwaj,Delhi-6,1LeWxcqD1vnlIcimd3L23b,https://p.scdn.co/mp3-preview/f8a77407c5b3305bdf1f3ef0ef2ffb3c0e613127?cid=20390ab532e3448ea3f81b92357edf65,47,2009-01-19,https://open.spotify.com/track/1LeWxcqD1vnlIcimd3L23b,"['filmi', 'modern bollywood']",0.961,0.257,179397,0.234,0,2,0.369,-12.376,1,0.04,74.84,4,0.0792
Aas Paas Khuda,Rahat Fateh Ali Khan,Anjaana Anjaani,3kuxr8U3QynLzyW82p5hYR,https://p.scdn.co/mp3-preview/40642d0a04ee6a99b8daff3e9293d5989e236221?cid=20390ab532e3448ea3f81b92357edf65,64,2010-08-19,https://open.spotify.com/track/3kuxr8U3QynLzyW82p5hYR,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",0.335,0.556,319116,0.706,1.8e-06,5,0.137,-5.709,1,0.0336,80.008,4,0.726
"Aas Paas Khuda (From ""Anjaana Anjaani"")",Rahat Fateh Ali Khan,International Diva - Priyanka Chopra,2oquCWGel7RAC5qxFAdGn2,https://p.scdn.co/mp3-preview/6f16c04e460935c37cd24cef4877d68b33a3e32a?cid=20390ab532e3448ea3f81b92357edf65,32,2017-07-15,https://open.spotify.com/track/2oquCWGel7RAC5qxFAdGn2,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",0.335,0.556,319116,0.706,1.8e-06,5,0.137,-5.709,1,0.0336,80.008,4,0.726
Aashayein,KK,Iqbal (Original Motion Picture Soundtrack),0d54B7VI12WOMK8AoIWllf,https://p.scdn.co/mp3-preview/a0c458642077ee0372cad49570a1557634fe0279?cid=20390ab532e3448ea3f81b92357edf65,60,2005-08-26,https://open.spotify.com/track/0d54B7VI12WOMK8AoIWllf,"['desi pop', 'filmi', 'modern bollywood']",0.232,0.561,260142,0.709,0,9,0.0992,-10.247,1,0.0484,115.006,4,0.509
"Aashiq Banaya Aapne (From ""Hate Story Iv"")",Himesh Reshammiya,"Aashiq Banaya Aapne (From ""Hate Story Iv"")",7kfGvOOykB24QxFKZq5LUV,https://p.scdn.co/mp3-preview/08ac93fdce71b79f6d9221d54dcd1dc63c8f0329?cid=20390ab532e3448ea3f81b92357edf65,58,2018-01-31,https://open.spotify.com/track/7kfGvOOykB24QxFKZq5LUV,"['desi pop', 'filmi', 'modern bollywood']",0.142,0.573,222676,0.746,1.63e-05,11,0.277,-6.108,0,0.0513,105.064,4,0.508
Aashiq Surrender Hua,Amaal Mallik,Badrinath Ki Dulhania,0mNeOrlNl8zvnBxhElDmjf,https://p.scdn.co/mp3-preview/47f2314d8f1cae6763251cae2a75a5680c5f625e?cid=20390ab532e3448ea3f81b92357edf65,49,2017-02-14,https://open.spotify.com/track/0mNeOrlNl8zvnBxhElDmjf,"['desi pop', 'filmi', 'modern bollywood']",0.141,0.672,250216,0.961,0,8,0.0741,-3.44,1,0.243,129.987,4,0.773
"Aashiqui Aa Gayi(From ""Radhe Shyam"")",Mithoon,"Aashiqui Aa Gayi (From ""Radhe Shyam"")",7I6mwEFQwpTu5ciVZWFpd4,https://p.scdn.co/mp3-preview/8632da9647a93c32ebfeb4104d4119bc557f97ab?cid=20390ab532e3448ea3f81b92357edf65,67,2021-12-01,https://open.spotify.com/track/7I6mwEFQwpTu5ciVZWFpd4,"['desi pop', 'filmi', 'modern bollywood']",0.587,0.527,260133,0.495,0,10,0.127,-7.783,0,0.0353,122.826,4,0.474
Aashiyan,Pritam,Barfi! (Original Motion Picture Soundtrack),7ttlemwytO21npSmLKqTBg,https://p.scdn.co/mp3-preview/d2d8f96c976994473803695eb65ca5ab6a7557b1?cid=20390ab532e3448ea3f81b92357edf65,59,2012-06-24,https://open.spotify.com/track/7ttlemwytO21npSmLKqTBg,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.293,0.829,236373,0.622,2.8e-06,10,0.167,-7.293,1,0.0518,131.971,4,0.775
Aashiyana,Salim Merchant,Fashion,2CAFTRtPz6S6dRG0RrXZ6L,https://p.scdn.co/mp3-preview/39df9a74ba2fc067f7ca6b033617c7fe40ca67f1?cid=20390ab532e3448ea3f81b92357edf65,38,2008-09-19,https://open.spotify.com/track/2CAFTRtPz6S6dRG0RrXZ6L,['modern bollywood'],0.234,0.719,324336,0.814,0.00945,7,0.108,-9.984,0,0.05,130.012,4,0.773
Aata Majhi Satakli,Yo Yo Honey Singh,Singham Returns,7Go5unxYBw3RT5XoFGUatF,https://p.scdn.co/mp3-preview/110fb756f35f4025dd94cc9493fbf206df2c698d?cid=20390ab532e3448ea3f81b92357edf65,45,2014-08-05,https://open.spotify.com/track/7Go5unxYBw3RT5XoFGUatF,"['desi pop', 'filmi', 'hindi hip hop', 'modern bollywood']",0.2,0.736,193997,0.94,0.00233,6,0.113,-3.94,0,0.215,78.991,4,0.556
Aate Jaate Jo Milta Hai,Sonu Nigam,Har Dil Jo Pyar Karega,5DQOZ0Nk8jiLMKdK1kLZss,https://p.scdn.co/mp3-preview/bc6b05c7fc33974b0c119b89c834832ec5fa6660?cid=20390ab532e3448ea3f81b92357edf65,44,2000-06-09,https://open.spotify.com/track/5DQOZ0Nk8jiLMKdK1kLZss,"['filmi', 'modern bollywood']",0.058,0.6,372387,0.539,9.31e-06,8,0.0439,-10.65,1,0.0406,114.787,4,0.793
Aaur Main Khush Hoon,Ash King,Kahaani 2 (Original Motion Picture Soundtrack),0YbD8OTefacdD9bL9WY0x5,https://p.scdn.co/mp3-preview/c43798ea843dc975343d667bb41cb17ce6aac38c?cid=20390ab532e3448ea3f81b92357edf65,3,2016-11-19,https://open.spotify.com/track/0YbD8OTefacdD9bL9WY0x5,"['desi pop', 'filmi', 'modern bollywood']",0.85,0.758,228500,0.341,3.69e-06,7,0.208,-9.307,1,0.0365,94.026,4,0.702
Aaya Aaya Toofan,Kishore Kumar,Toofan (Original Motion Picture Soundtrack),74953gn7GzLDUl8tLKTIkF,https://p.scdn.co/mp3-preview/5c944224a56016a3c12284fc231c0987a542b560?cid=20390ab532e3448ea3f81b92357edf65,17,1989-03-16,https://open.spotify.com/track/74953gn7GzLDUl8tLKTIkF,"['classic bollywood', 'filmi']",0.795,0.45,304840,0.897,0.217,11,0.0486,-7.037,0,0.09,126.734,4,0.481
Aaya Re,Kunal Ganjawala,Chup Chup Ke,6SW7u13POZDpjXHXNoLhOw,https://p.scdn.co/mp3-preview/f6b90c1368130f06f8b5ed4d70e7d18170487f1e?cid=20390ab532e3448ea3f81b92357edf65,36,2006-05-18,https://open.spotify.com/track/6SW7u13POZDpjXHXNoLhOw,"['filmi', 'modern bollywood']",0.257,0.741,248813,0.923,4.7e-06,6,0.0835,-6.826,1,0.0732,116.972,4,0.551
Aaya Tere Dar Par,Madan Mohan,Veer - Zaara,7d5Sk1Omu1qfyOPnlPO9d1,https://p.scdn.co/mp3-preview/a64d8b966906df695ec689178aa1b130d9ea5913?cid=20390ab532e3448ea3f81b92357edf65,49,2004-09-18,https://open.spotify.com/track/7d5Sk1Omu1qfyOPnlPO9d1,"['classic bollywood', 'filmi', 'indian instrumental', 'modern bollywood']",0.252,0.37,471014,0.909,0,10,0.133,-5.688,1,0.0907,117.51,4,0.706
Aayat,Vaibhav Kumar Sharma,Aayat,50GmaFojK3FrXVCCJGkuYb,https://p.scdn.co/mp3-preview/18d532219bc910d8523bedf57687c033d181a9bd?cid=20390ab532e3448ea3f81b92357edf65,37,2022-09-30,https://open.spotify.com/track/50GmaFojK3FrXVCCJGkuYb,[],0.23,0.411,209677,0.418,6.18e-06,2,0.401,-11.046,1,0.0375,92.253,4,0.152
Barsaat Ke Mausam Mein,Kumar Sanu,Naajayaz (Original Motion Picture Soundtrack),1hGj2l3qGnv33MGXqse1hQ,https://p.scdn.co/mp3-preview/99f94e2fe594f4f2a8ed891445371c79452a7f80?cid=20390ab532e3448ea3f81b92357edf65,53,1995-03-03,https://open.spotify.com/track/1hGj2l3qGnv33MGXqse1hQ,"['filmi', 'modern bollywood']",0.548,0.504,524507,0.594,0,9,0.0839,-9.639,0,0.0365,148.017,3,0.886
Aayi Re Aayi Re Khushi,Sunidhi Chauhan,Khushi (Original Motion Picture Soundtrack),6xUrI2KCW20BVnjwOCogCv,https://p.scdn.co/mp3-preview/fae054c4d5290f18424e07e39a1f00567736fe92?cid=20390ab532e3448ea3f81b92357edf65,26,2003-02-07,https://open.spotify.com/track/6xUrI2KCW20BVnjwOCogCv,"['desi pop', 'filmi', 'modern bollywood']",0.209,0.783,378000,0.836,3.27e-05,10,0.171,-6.127,0,0.0662,115.012,4,0.851
Aazmale Aazmale,Shekhar Ravjiani,Taxi No. 9211 (Original Motion Picture Soundtrack),6rDTOY6u0xxnEpHXbkO1pJ,https://p.scdn.co/mp3-preview/af46a1f138e25846bc09a945b991791b6f009f54?cid=20390ab532e3448ea3f81b92357edf65,22,2006-12-01,https://open.spotify.com/track/6rDTOY6u0xxnEpHXbkO1pJ,"['filmi', 'modern bollywood']",0.227,0.806,294800,0.551,4.15e-06,1,0.128,-11.455,1,0.0828,94.967,4,0.615
Ab Ke Baras Bhejo Bhaiya,Asha Bhosle,Bandini (Original Motion Picture Soundtrack),6AyVTqCD1CxnAkbcUxagHz,https://p.scdn.co/mp3-preview/6fa7dc83c5f62d9b6c24557cd21a8a3bd2aa398d?cid=20390ab532e3448ea3f81b92357edf65,6,1963-12-30,https://open.spotify.com/track/6AyVTqCD1CxnAkbcUxagHz,"['chutney', 'classic bollywood', 'filmi']",0.974,0.349,215147,0.298,6.78e-05,1,0.11,-11.061,1,0.0409,87.627,3,0.547
Ab Mujhe Koi,Rekha Bhardwaj,Ishqiya,4iKFqeIaHr3KifNF0kmkib,https://p.scdn.co/mp3-preview/4f3e51e8d0d7793fdda0efca63183411cb1340bc?cid=20390ab532e3448ea3f81b92357edf65,33,2009-12-31,https://open.spotify.com/track/4iKFqeIaHr3KifNF0kmkib,"['filmi', 'modern bollywood']",0.923,0.621,340902,0.325,0.0445,11,0.118,-11.178,1,0.0293,93.9,4,0.23
Ab Mujhko Jeena,Zubeen Garg,Aashayein,3kckWCmBpcQ7GLpg5Hyk9x,https://p.scdn.co/mp3-preview/af2a1fa5697591a9893bda14ee0c5bef14f4f022?cid=20390ab532e3448ea3f81b92357edf65,43,2010-07-26,https://open.spotify.com/track/3kckWCmBpcQ7GLpg5Hyk9x,['assamese pop'],0.258,0.591,312949,0.732,0.00175,0,0.0927,-7.722,1,0.0514,129.894,4,0.679
Butterfly,Pritam,Jab Harry Met Sejal (Original Motion Picture Soundtrack),6wW02dwL3QVGV3EEem4kLP,https://p.scdn.co/mp3-preview/dd23e07276da82baf14c6097e4881d80d7aa1fea?cid=20390ab532e3448ea3f81b92357edf65,41,2017-08-03,https://open.spotify.com/track/6wW02dwL3QVGV3EEem4kLP,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.0462,0.676,237561,0.969,0,6,0.237,-3.607,1,0.104,132.99,4,0.859
Ab Tere Bin,Kumar Sanu,Aashiqui,5maLNkwnwUGzB7I6dNANV5,https://p.scdn.co/mp3-preview/0bddc255d6a6e5c44e00cd2c7eb8d0fceace4970?cid=20390ab532e3448ea3f81b92357edf65,56,1989-12-26,https://open.spotify.com/track/5maLNkwnwUGzB7I6dNANV5,"['filmi', 'modern bollywood']",0.751,0.439,346840,0.615,0.00736,9,0.293,-7.376,1,0.0328,123.727,4,0.54
Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,3gLf7ctpqnklhoQfeveBw0,https://p.scdn.co/mp3-preview/ce88266d8c1d97df5ead8f8e8ca26a2706f4e613?cid=20390ab532e3448ea3f81b92357edf65,55,2007-04-03,https://open.spotify.com/track/3gLf7ctpqnklhoQfeveBw0,"['desi pop', 'filmi', 'modern bollywood']",0.201,0.836,301714,0.915,0.00113,6,0.0389,-5.745,0,0.0445,109.03,4,0.792
"Abhagi Piya Ki (From ""Tera Intezaar"")",Payal Dev,Teri Jhalak Asharfi Javed Ali Hits,5AAHmNJrVrHRUQMNSmRjrZ,https://p.scdn.co/mp3-preview/2550274c178ae84bb0ad72663874dc61e98f85c3?cid=20390ab532e3448ea3f81b92357edf65,25,2022-06-04,https://open.spotify.com/track/5AAHmNJrVrHRUQMNSmRjrZ,"['desi pop', 'filmi', 'modern bollywood']",0.577,0.685,248662,0.58,3.71e-06,2,0.208,-7.602,0,0.0362,110.048,4,0.442
Abhi Abhi,KK,Jism 2,1tKhy83q8OsdcpZaX9N4Z2,https://p.scdn.co/mp3-preview/cf620caca3cdd4a02a7c8be958cc52be128924e6?cid=20390ab532e3448ea3f81b92357edf65,57,2012-07-06,https://open.spotify.com/track/1tKhy83q8OsdcpZaX9N4Z2,"['desi pop', 'filmi', 'modern bollywood']",0.145,0.566,342669,0.634,0.000716,2,0.0814,-5.551,1,0.0443,143.89,4,0.36
